ID,App ID,Title,URL,Description,Genres,Content Rating,Languages,Size,Released,Updated,Release Notes,Required OS Version,Version,Price,Currency,Developer,Developer URL,Score,Reviews
1506204695,com.clinicalselfie.alztest,Alz Test,https://apps.apple.com/us/app/alz-test/id1506204695?uo=4,"Are you forgetful? Do you know someone who has Alzheimer’s disease? Does Alzheimer’s run in your family? Alz Test app detects signs of early cognitive impairment that are often related to Alzheimer’s disease. After registration you will receive fifteen multiple choice picture questions that will attempt to determine if you have signs of Alzheimer’s.

Early Detection is key to reducing the impact of Alzheimer's and Dementia. Today, the estimated number of people over the age of 65 with any cognitive impairment is 25-40%, but as much as 80% of these cases are undiagnosed.

If you’re asking yourself:
Is my memory getting worse?
Do I have dementia?
Do I need to in see a doctor?

Then take Alz Test, get a result, and leave the app on your phone to continue monitoring your memory and cognition changes. Our ongoing clinical research ensures that results you get from this app mimic the test for cognitive impairment that would be administered by your physician face-to-face.

Alz Test is not a substitute for a doctor’s visit. If you or your loved ones are concerned about changes in memory or cognition, please report it to a doctor promptly.","Medical,Health & Fitness",4+,EN,31973376,2020-06-16T07:00:00Z,2022-07-15T21:01:51Z,"The update includes stability improvements as well as the following new items:
1. An ability to request to deactivate the account.
2. An ability to review more information about the Alz Test.",12,1.13,0,USD,Clinical Selfie,https://apps.apple.com/us/developer/clinical-selfie/id1506204694?uo=4,4.33333,9
1347362487,de.paulstelzer.iqtest,IQ Test Brain Training Riddles,https://apps.apple.com/us/app/iq-test-brain-training-riddles/id1347362487?uo=4,"- IQ Test completely in English and free to play
- Brain booster with different tasks
- Scientifically developed by students of the University of Rostock (Germany)
- With excercise mode: Play all quiz tasks with solutions and explanations again
- Many more great functions for the IQ Test are still planned
- Compare your result with friends
- In future: WIth Multiplayer Party Mode and quiz elements

---------------------------------------------------------------
Why should you take part of this IQ Test?
---------------------------------------------------------------

Influenced by WAIS-IV (Wechsler Intelligence Test for Adults) and research by students of the University of Rostock, the IQ Test includes the following tasks:

- Perceptive reasoning
- Processing speed
- working memory
- speech understanding
- Number understanding
- Logical thinking

These categories are queried in the IQ Test in various categories, including sample groups, dice test, remember pictures, number series, matrix test, estimate, order numbers and more!

Start your IQ Test now and compare with your friends! The first quiz has around 100 tasks, so take some time and start your IQ Test today! The test is free, but you can get extra features. This is a brain booster game.

---------------------------------------------------------------
With exercises
---------------------------------------------------------------
This app not only includes many IQ tests, you find also exercises and daily riddles to increase your brain power. You can solve daily one riddle of an IQ test.

---------------------------------------------------------------
What is an IQ Test?
---------------------------------------------------------------

An IQ test is used to show how ""intelligent"" you are in relation to other people. But what is intelligence? This is not a defined term and so intelligence is just what an IQ test measures. Therefore, different IQ tests can not be compared, just the same test, and it simply tells you if you have solved the tasks better (over IQ 100) or worse (under IQ 100) than the average. So do not take the IQ that seriously, just test how you cut off compared to others! This app is also developed for brain training.

---------------------------------------------------------------
Brain booster and brain training
---------------------------------------------------------------

To improve your brain performance, we have added numerous tasks and exercises in the IQ Test app that will increase your performance. So if you are about to take an employment test or a psychological test, you can use it to train your brain and get a better result. The tasks are not only in the IQ test area, but also help to improve logical thinking, math and more.

---------------------------------------------------------------
Information about in-app purchases and subscriptions
---------------------------------------------------------------

There is a Pro subscription in the app. The following notes apply:
- The Pro Subscription offers you additional IQ Test functions such as explanations, further tests, numerous exercises and much more.
- The Pro subscription is valid for 1 month and will be automatically extended for this period if you do not cancel 24 hours before the end of the period. Your account will be charged within 24 hours before the end of the subscription.
- Payment is made through your App Store account. You can deactivate the IQ Test Pro subscription and the automatic renewal via App Store.
- If you cancel the subscription, it will remain valid in the IQ Test app until the end of the purchased period.
- Terms of Use: https://iqtest-app.de/en/terms-and-conditions/","Games,Education,Word,Trivia",4+,"EN,FR,DE,IT,PT,ES",58047488,2018-02-13T08:03:43Z,2025-03-30T07:43:50Z,"Thank you for all your support, numerous messages and reviews, only this way the IQ Test app will get better and better.
- More improvements: We have fixed more bugs!",14,14.4.3,0,USD,Paul Stelzer,https://apps.apple.com/us/developer/paul-stelzer/id644648487?uo=4,4.39888,7832
537452201,com.positscience.BrainHQ,BrainHQ,https://apps.apple.com/us/app/brainhq/id537452201?uo=4,"Train your brain with BrainHQ from Posit Science—the most rigorous program available for better brain health, and the only one backed by more than 100 scientific papers showing benefits - including the breakthrough NIH-funded ACTIVE study. Now with new features that contribute to your brain fitness success!  

BrainHQ represents the culmination of 30 years of research in neuroscience and brain health. Top scientists from around the world helped to develop and test the BrainHQ exercises. The result: a training system that comprehensively improves brain performance, from the most basic elements of perception through the most complex elements of memory, attention, and cognitive function.  

No other brain fitness program can match BrainHQ in scientific proof. More than 100 publications from independent, randomized controlled trials have shown that the exercises and assessments in BrainHQ drive real change. These changes include: 
• cognitive improvements, such as better memory and faster processing speed
• real-world improvements, including safer driving and improved quality of life
• physical brain changes, like healthier white matter and more coordinated neurons. 
 
All of this means that BrainHQ works—in laboratory studies, and in the lives of everyday people:  

•""BrainHQ is a no-brainer must-have in my book…This training has expanded my visual, fine-tuned my audio and even my reflexes seem to be getting faster. BrainHQ is fun and gives me the challenges I need to keep my brain working out on a daily basis."" - C. MacDonald  

•""Only a few months into the BrainHQ exercises the difference is clear, this isn’t left to speculation, I saw drastic improvements…and my family has noticed a strong improvement."" - A. Amitrano  

And leading publications agree: “Our testers concluded that Posit's product—one of the few so far to undergo clinical trials and peer-reviewed research—had the firmest scientific grounding.” - Wall Street Journal 

The BrainHQ app helps you set and achieve your brain training goals—so it not only works, it works for you. 

Each exercise adapts to your performance and gets more challenging as your performance improves, just like a personal trainer for your brain. 	

The training is designed to fit into your life: train for just 5 minutes in your spare time, or do a complete workout in an hour.

 BrainHQ is a free download, and includes a free exercise every day.  For full access, we offer the following recurring subscription options:  

1 month: $13.99 
1 year: $94.99  

These prices are for United States customers. Pricing in other countries may vary and actual charges may be converted to your local currency depending on your country or residence.

  Monthly subscription are billed once per month, and an annual subscriptions are billed once per year. Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. Payment will be charged to iTunes Account at confirmation of purchase.  Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable.

Privacy Policy: https://www.brainhq.com/privacy
Terms of Use: https://www.brainhq.com/terms","Education,Health & Fitness",4+,"EN,DE,JA,ES",150112256,2012-12-10T10:03:46Z,2025-03-18T16:32:07Z,Bug Fixes,16,8.9,0,USD,Posit Science,https://apps.apple.com/us/developer/posit-science/id329913981?uo=4,4.60293,21903
1574522316,augustemobile.app.alzbuddy,AlzBuddy,https://apps.apple.com/us/app/alzbuddy/id1574522316?uo=4,"AlzBuddy is an interactive memory care assistant aimed at engaging seniors, especially those living with early-stage Alzheimer’s and dementia. The app’s simple yet elegant design paired with its research-based typography emphasizes convenience, utility, and interactivity. AlzBuddy, downloaded over 7,000 times to date in over 30 countries, contains three core modules: Sounds, Games, and Pictures.



The Sounds Module of AlzBuddy contains over 2,000 sounds: songs, commercials, speeches, karaoke, animal sounds, and more, all embedded directly within the application. Songs are categorized into three themes (“relaxed,” “groovy,” and “vibrant”) with top selections and hits across genres from the 40s, 50s, 60s, 70s, and 80s. The app helps spark great memories from the past by providing captivating tunes from Elvis Presley to Michael Jackson at the click of a button. Commercials include dozens of famous advertisements, grouped into several compilations, and users can hear political speeches ranging from FDR’s famous Four Freedoms Speech to Ronald Reagan’s First Inaugural Address.



The Games Module of AlzBuddy contains six games, split evenly between games intended for individuals and those intended for group play. The three games for individuals are the Color Grid game, suggested by a medical professional to engage and challenge the user; a picture association game suggested by a nursing home, and a memory game. The color grid game requires the user to follow an instruction to color a specific button (in a grid of buttons the user can toggle) a particular color and check their answer with the click of a button. The game, which emphasizes the coordination and focusing skills of the user, is interactive and easy to understand.  The picture association game helps reinforce important figures, objects, and events from history in a fun and engaging format. The classic memory game can be customized depending on the skill-level of the resident and involves toggling cards to make matchable pairs of colors or various customizable images.



The three group games are the Trivia Game, Password Game, and Discussion Activity. The trivia game includes over 300 questions. Furthermore, the password game brings Charades to the next level with over 350 potential clues that users can act out for others to guess. Finally, the discussion activity contains almost 100 questions that users can ask each other; caregivers and loved ones can also ask these questions, getting some quality time with the people they care for.


The Pictures Module of the AlzBuddy app includes a selection of over 800 pictures with descriptions. Images available include famous world figures (world leaders, athletes, musicians, and more) from 1950-1990, common animals, household objects, sports, holidays, elements of nature, and more. These images are aimed at helping the user remember and reminisce about key figures and items throughout their lives. 



Overall, the AlzBuddy app has functionalities capable of engaging seniors and helping them reminisce about great memories. This free app is an excellent addition to the device of any senior looking for friendly, engaging, and quality content in an inviting format.",Utilities,4+,EN,35007488,2021-07-06T07:00:00Z,2024-05-13T04:47:53Z,"Fix broken links for music
General UI improvements",12,1.2.5,0,USD,Vedant Tapiavala,https://apps.apple.com/us/developer/vedant-tapiavala/id1574522318?uo=4,5,3
1314737683,com.photozig.VirtualPatient,Dementia Caring Response,https://apps.apple.com/us/app/dementia-caring-response/id1314737683?uo=4,"Caring Response is designed to help caregivers of someone with Alzheimer's Disease and related dementia to understand and deal with the difficult behaviors of a person with dementia, alleviate stress, and improve quality of life.

This self-paced program also contains calming relaxation exercises that may help during stressful moments.

Our educational curriculum covers the common difficult behaviors that may overwhelm caregivers and explains possible approaches for coping with these challenging situations.

The app has short video lessons about difficult behaviors, including:

* Agitation

* Aggression

* Anxiety

* Confusion

* Hallucinations

* Irritability

* Not recognizing Family

* Repetition

* Suspicion

* Wandering

The program incorporates simple practices based on Virtual Patient strategies (role-playing cases of people with dementia and caregivers).

The Caring Response curriculum is based on past research by Photozig, Inc. and Stanford University, with the participation of Dr. Gallagher Thompson, Dr. Thompson, and associates. We hope that our curriculum may teach skills and help families dealing with caregiving, as it has helped many caregivers in our past research studies.

This project was supported by Award Number R44AG057272 from the National Institute on Aging. The content is solely the responsibility of the authors and does not necessarily represent the official views of the National Institute on Aging or the National Institutes of Health.

This app does NOT explain how to provide care for a person with Alzheimer’s Disease or related dementia. For example, the app does NOT cover: how to bath, dress, feed, and treat an individual.

Our policies:

* Privacy Policy: https://photozig.com/policies/privacy2.htm

* Terms of Use: https://photozig.com/policies/terms2.htm

IMPORTANT: please consult with your doctor before doing any exercise on this app. This is an informational app only. It does not provide medical advice, diagnosis, treatment, legal, financial, or other professional services advice.

We hope that enjoy your app!

Caring Project Team","Health & Fitness,Education",17+,EN,39494656,2018-01-31T04:14:41Z,2022-10-10T18:54:38Z,Adjustments for iPad. We hope that our program with information about Alzheimer's Disease and Related Dementia can be helpful for many caregivers.,9.3,2.2.4,0,USD,"Photozig, Inc.",https://apps.apple.com/us/developer/photozig-inc/id502215173?uo=4,5,9
1327175926,life.alz.alzlife,40Hz Brain Trainer - AlzLife,https://apps.apple.com/us/app/40hz-brain-trainer-alzlife/id1327175926?uo=4,"AlzLife – 40Hz Light & Sound Brain Training App
Support memory, focus, and cognitive wellness with the science-backed 40Hz brain stimulation app.

WHY CHOOSE ALZLIFE
AlzLife helps you maintain cognitive health with a unique combination of 40Hz light and sound stimulation plus cognitive exercises.

KEY FEATURES
• 40Hz LIGHT & SOUND STIMULATION — Based on published research
• 50+ BRAIN GAMES — Sudoku, Tic-Tac-Toe, Chess & more
• READ BOOKS & WATCH VIDEOS — Stay engaged while receiving 40Hz stimulation
• TRANSPARENT BACKGROUND MODE — Keep 40Hz light active while using other apps
• LIFE COACH TOOLS — Daily planner, meditations & exercises
• BoCA COGNITIVE TRACKER — Monitor your cognitive wellness over time

THE SCIENCE BEHIND ALZLIFE
Your brain’s natural 40Hz rhythm is vital for focus, memory, and cognitive function.
Research published in PLOS ONE suggests that 40Hz light and sound stimulation may support brain health.
AlzLife combines this stimulation with cognitive exercises for a simple, non-invasive way to engage your brain.

Learn more: alz.life

HOW IT WORKS
	1.	TURN ON 40Hz LIGHT & SOUND — Runs in the background
	2.	PLAY COGNITIVE GAMES — Exercise memory, logic & focus
	3.	READ OR WATCH CONTENT — Optimized for 40Hz stimulation
	4.	TRACK YOUR PROGRESS — Monitor cognitive health with BoCA

RECOMMENDED USE
Start with 1 hour per day. Adjust brightness if flicker sensitivity occurs. 

DEVICE COMPATIBILITY
For full 40Hz light stimulation, a display with 90Hz or higher refresh rate is recommended.
On lower refresh rate devices, the app will use 30Hz light instead.
The 40Hz sound stimulation and all cognitive games work on all devices.
See our FAQ for supported devices.

SUBSCRIPTION
The free version of AlzLife includes:
• 40Hz LIGHT & SOUND STIMULATION
• 40Hz SOUND ONLY
• EASY LEVEL OF EACH COGNITIVE GAME
• eBOOK READER
• EDUCATIONAL VIDEOS


More challenging levels require a subscription. The most popular plan is $79.99 YEARLY and pays for the development of new cognitive activities added each month.  

- Subscription will be charged to iTunes Account at confirmation of purchase. 
- Subscription automatically renews unless auto-renew is turned off at least 24 hours before the end of the current period.  
- You can turn off auto-renewal by going to the user's Account Settings after purchase.  
- Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that plan.  

TERMS & PRIVACY  
Terms of Service: https://www.alz.life/terms-of-service/  
Privacy Policy: https://www.alz.life/privacy-policy/  

DISCLAIMERS  
- NOT FDA-APPROVED – AlzLife is designed for brain wellness and focus, not medical treatment.  
- FLICKER SENSITIVITY – Start with low brightness and adjust gradually.  

START YOUR 40Hz BRAIN TRAINING TODAY
Join thousands using AlzLife to support memory, focus, and brain wellness.","Health & Fitness,Lifestyle",17+,"EN,FR,DE,IT,RU",24776704,2018-01-17T22:52:34Z,2025-03-31T19:20:52Z,"Thank you for your feedback! We're continuously working to improve AlzLife based on your suggestions.

Enhanced Visual Experience

-Improved 40Hz visual processing for better precision
-Reduced battery consumption during sessions
-Smoother performance across all supported devices

These technical improvements make AlzLight more efficient while maintaining the same familiar experience you rely on.",15.6,1.17.1,0,USD,Alzheimer's Light,https://apps.apple.com/us/developer/alzheimers-light/id1320918708?uo=4,4.50698,215
1030422375,com.mindmate.mindmateapp,MindMate - For a healthy brain,https://apps.apple.com/us/app/mindmate-for-a-healthy-brain/id1030422375?uo=4,"The award-winning  MindMate® app transforms and maintains health and wellness through daily workouts and mental activities. With brain games to stimulate your mind, physical workouts that will shape your body and nutrition advice and recipes to fuel your healthy lifestyle. Our app also connects to Apple's HealthKit to save and store your daily steps. MindMate is the ultimate all-in-one platform for healthy aging. 

Approved and loved by over 1 million users worldwide, our users include baby boomers, active seniors, and those living with memory loss like dementia and Alzheimer’s patients. It’s a powerful tool for reducing the risk of memory loss and cognitive decline, as well as a firm support for those already living with such conditions. 

 Based on world-leading science, MindMate is specially designed to help those who want to stay healthy, happy & independent for as long as possible. 

Features: 

BRAIN WORKOUTS: A scientifically-supported suite of games to challenge the 4 core cognitive abilities and enhance critical thinking skills. 
-Problem Solving
-Speed
-Memory
-Attention

NUTRITION: Expert scientific and culinary advice to help you make healthier choices and prepare hundreds of nutritious dishes, that are specifically designed to nourish your body and mind.

EXERCISE: State-of-the-art video workouts and easy-to-follow fitness tips help you live a healthier lifestyle and stay physically, and mentally fit as you age.   Workouts to help you:
- Improve your balance
- Strengthen your back and abs
- Improve the strength of your heart and lungs with Cardio
- & Yoga to work your mind and body

TV & MUSIC:  Our entertainment section offers timeless video content and classic hits that are guaranteed to take you back in time as you enjoy the best movies and hits from the 40’s, 50’s, 60’s, 70’s and 80’s!
 
MY DIARY: Store your treasured memories to share and relive with family and friends! The Our Diary section will capture, store and share your photos, memories, and information building a personalized virtual life story that you can enjoy and share time and again!
 
REMINDERS: Never forget an appointment or chore again – You can make notes, to-do lists and customizable reminders for anything from grocery shopping to important anniversaries. 

HEALTHKIT: MindMate uses Apple's HealthKit to store and record your activities such as daily steps (iPhone only).

REVIEWS:  Don’t take our word for it, let some of our users tell you the difference MindMate makes for them:   

“This is by far the BEST App on my iPad!”- Cameron, 55  “

“I use MindMate to challenge my Memory, Attention and Problem Solving Skills. Since I’ve been using it, I'm much more active and happier! So much value for a free app!"" Cynthia, 68 

“This is an engaging and absorbing way to keep my brain learning and growing in my later years.”

GET IN TOUCH
Have any questions? Want to give us some feedback? Or just up for a chat? 
Please get in touch via info@mindmate-app.com  

We’d love to hear from you!","Health & Fitness,Medical",12+,"EN,DE,ES",88283136,2015-10-09T02:07:39Z,2021-08-24T22:44:22Z,"Thank you for using MindMate, this update includes performance improvements and minor bug fixes. We hope you enjoy it as much as we do.",12,7.2.1,0,USD,MindMate LTD,https://apps.apple.com/us/developer/mindmate-ltd/id1030422374?uo=4,4.82294,1717
1449871843,com.ftrn.MemoryExercise,Memory Exercises for Alzheimer,https://apps.apple.com/us/app/memory-exercises-for-alzheimer/id1449871843?uo=4,"Want to test and improve your memory? This is a memory exercise game for develop your memory. The game aims to improve memory for alzheimer's patients. 

Observe and memorize which numbers are selected.
then tap the numbers in the same order.

Improve your hand-eye skills easily","Health & Fitness,Puzzle,Games,Board",4+,EN,73312256,2019-01-20T10:15:55Z,2019-01-21T19:15:12Z,New exercise added.,9,1.1,0,USD,Furkan Torun,https://apps.apple.com/us/developer/furkan-torun/id515215190?uo=4,4.5,2
1528128949,com.PositiveApproachLLC.GEMS,Dementia Stages Ability Model,https://apps.apple.com/us/app/dementia-stages-ability-model/id1528128949?uo=4,"Teepa Snow and Positive Approach to Care (PAC) believe that when caring for people living with dementia those of us with healthy brains must be willing to change and adapt. With this essential GEMS app, you can join us in this mission by learning about the GEMS State Model, a scale that focuses on abilities that are retained throughout the progression of dementia. This app will help you learn the characteristics of each GEMS state and ways to provide the optimal care for that state. The app includes a dementia scale comparison chart, video clips of Teepa Snow explaining each GEMS state, and video and photos depicting our Hand-under-Hand technique to guide and assist with everyday tasks. The GEMS app will help shift the way that you understand and provide care for those living with brain change.","Education,Utilities",4+,EN,208535552,2020-09-10T07:00:00Z,2020-09-10T19:38:42Z,,11,1,0,USD,"Positive Approach, LLC",https://apps.apple.com/us/developer/positive-approach-llc/id1528126646?uo=4,4.5,26
1348472687,com.atPointOfCare.AlzheimerDisease,Alzheimer's,https://apps.apple.com/us/app/alzheimers/id1348472687?uo=4,"@Point of Care™ with Cognitive AI is a clinical decision-making mobile platform. Alzheimer's Disease @Point of Care™ provides a streamlined clinical decision support tool for clinicians to obtain content when it is needed—enabling better decisions, better outcomes, and better care.  

With Cognitive AI, clinicians use @Point of Care™ to easily access curated, evidence-based, and disease-specific medical content. Clinicians navigate content by asking voice-enabled natural language questions. With Cognitive AI, confidence-rated answers to efficiently incorporate best treatment options happen more quickly and decisions are made faster to improve patient outcomes at the point of care. 

Alzheimer's Disease @Point of Care™ is designed to:
•	Support discovery and practice change
•	Provide relevant, evidence-based disease-specific medical content
•	Improve patient outcomes at the point of care 

Features:
•	Continually updated Alzheimer's Disease content 
•	Topics in diagnosis, treatment, and care management developed with expert physician authors
•	Case studies, videos, and interviews
•	Access to actionable patient-recorded data
•	Detailed reference list with access to original sources 
•	Continuing medical education credit (CME/CE)
•	Surveys and peer polling
•	Patient education resources to share with patients","Medical,Education",12+,EN,22694912,2018-03-23T17:52:43Z,2025-01-21T14:09:27Z,"— Updated the Privacy Policy to ensure greater transparency and compliance.
— Fixed minor bugs to enhance performance and reliability.",14,12.2.8,0,USD,@Point of Care,https://apps.apple.com/us/developer/point-of-care/id916313675?uo=4,5,1
1523557057,com.beygel.beynex,Beynex - Brain Health Coach,https://apps.apple.com/us/app/beynex-brain-health-coach/id1523557057?uo=4,"The award-winning Beynex® is your own personal brain health coach, always there to help you reclaim and expand your cognitive performance.
 
Developed by neurologists and cognitive psychologists, with scientifically validated cognitive tests and personalized habit recommendations, you can improve your memory, attention, and overall cognitive health. 
It's well known that brain capability is dynamic. Amazingly, our brains continue to adapt and grow, forming new connections even as we age. We can fully harness this incredible ability only by committing to regular tracking and nurturing. 
 
Whether you're a young adult looking to boost cognitive performance or a senior wanting to prevent cognitive decline, Beynex supports your brain health journey.  
If these sound familiar, you are in the right place!  

• Feeling that your brain can do much more?
• Struggling to recall what you did just a few days ago?
• Having a foggy mind when tackling daily tasks?
• Forgetting names as soon as you hear them?
• Missing important dates like birthdays or anniversaries?
• Facing criticism for being absent-minded?
• Losing focus during crucial tasks or meetings?
 
You're not alone. These are common hurdles experienced by many. But with Beynex, they don't have to be your reality.
  
5 Powerful Reasons to Make Beynex Your Brain Health Ally  
1. Gamified Cognitive Tests: Scientifically validated tests to track your brain performance in 7 key domains (Attention, Memory, Speed, Problem Solving, Language, Flexibility & Visual Perception).
 
2. Brain Healthy Habits: Beynex provides a holistic brain health program with personalized recommendations for nutrition, exercise, sleep, stress management and other areas that impact cognitive function. Build healthy habits to reduce brain fog, improve mental sharpness and promote lifelong brain vitality.
 
3. Fun Brain Training Games: Stimulation of neuroplasticity with continuously evolving catalog of scientific brain training games and medical tests.
 
4. Focus on Brain Longevity: Besides daily life gains, Beynex provides a pathway to long term cognitive achievements as well to help you achieve enhanced memory, improved attention, and sharper thinking.
 
5. Assess Your Cognitive Health: Gain insights into your brain health baseline with the trademarked Beynex Cognitive Scan, which provides a level of precision comparable to validated screening tests like the MMSE, MoCA and BOCA in detecting early signs of memory loss and cognitive impairment.  

Join 100,000+ thriving minds: 
* Track and monitor cognitive health
* Stimulate mind with scientific brain exercises
* Improve short term memory, attention and mental sharpness
* Prevent age-related cognitive decline and memory loss
* Strengthen your long term memory
* Achieve peak mental performance and wellness
* Adopt a brain-healthy lifestyle for lifelong vitality
 
 
Transform the way you think, learn, and remember!
 
 
Pricing:
Beynex offers two types of auto-renewing subscriptions with a 7-day free trial period for uninterrupted access to our exclusive brain care platform. For those seeking the ultimate in cognitive wellness, our lifetime subscription provides a cost-effective way to enjoy the benefits of Beynex for years to come, ensuring your brain stays sharp, agile and performing at its peak potential.  
Trusted and Recognized:
Beynex has been the subject of numerous academic research and featured in prestigious journals like Journal of Alzheimer’s Disease (JAD) and The Alzheimer's Association International Conference (AAIC).
 
For more:
User Agreement (EULA): https://www.apple.com/legal/internet-services/itunes/dev/stdeula/
Security Policy: https://beynex.com/terms
Privacy Policy: https://beynex.com/terms
Science: https://beynex.com/science
Contact us: info@beynex.com","Health & Fitness,Medical",4+,"EN,TR",132036608,2020-07-31T07:00:00Z,2025-03-21T17:31:22Z,Minor bug fixes and improvements.,15.1,1.52.3,0,USD,Beynex Technologies OÜ,https://apps.apple.com/us/developer/beynex-technologies-o%C3%BC/id1684703474?uo=4,4.47368,38
1560651896,Development.Learning,Cognitive Impairment Test,https://apps.apple.com/us/app/cognitive-impairment-test/id1560651896?uo=4,"Cognitive Impairment Testing Tool is easy to follow app which lets you test your loved one for any signs of cognitive impairment.

The Cognitive Impairment Test is a screening instrument used to facilitate the assessment of mild cognitive impairment. A clinical assessment is necessary to interpret the results of the Cognitive Impairment Test. Interpretation of the test should only be done by healthcare professionals having an expertise in the cognitive field, including, among others, neurologists, neuropsychologists, occupational therapists and psychiatrists; and having followed the proper training and certification.
    Cognitive Impairment Test test results are not providing healthcare professionals with a diagnosis, but rather with additional information that needs to be interpreted in the light of all medical and other information that such healthcare professionals have about their patients. As such, the test results cannot be the only measure used to diagnose a person presenting with cognitive complaints, and shall only be interpreted by healthcare professionals with expertise in the cognitive field and in accordance with applicable law (including the practice standards applicable to their profession and the limitations, conditions or restrictions applicable to their practice). In doing so, healthcare professionals should bear in mind that since other factors may come into play in interpreting the results of this test, results considered “normal” do not necessarily mean there is no cognitive impairment and vice versa.","Medical,Health & Fitness",12+,EN,4021248,2021-03-30T07:00:00Z,2022-09-11T17:31:14Z,Added possibility to print out detailed report.,14.4,3.3,0,USD,Pavol Sviantek,https://apps.apple.com/us/developer/pavol-sviantek/id1560651898?uo=4,2.66667,3
6446242238,com.app.alzmeter,Alz Meter,https://apps.apple.com/us/app/alz-meter/id6446242238?uo=4,"A revolutionary tool that guides you to Delay the onset, Improve or Prevent the symptoms, or Slow the progression of Alzheimer's Disease (AD) and other dementias by tracking and improving key lifestyle factors (SLEDSS) and health metrics.

With SLEDSS you can DIPS AD!

Our comprehensive approach to Alzheimer's risk reduction tracks and analyzes six lifestyle factors that have been linked to brain health: Sleep, Learning, Exercise, Diet, Stress management, and Socializing (these are your SLEDSS). Additionally, 7 key health metrics are tracked, with tools to guide you on your journey toward maintaining, or better yet improving, your brain health.

It can be difficult to understand how your efforts contribute to your cognitive health, so we're here to simplify it. Apple Health integration seamlessly merges the data from your health apps.

Key features:

-Daily scores QUANTIFY how well you're living to DIPS AD.
-Integration with Apple Health
-Progress tracking for each of your SLEDSS
-Daily reminders and notifications to encourage healthy habits
-Access to our vast library of lessons
-Recommendations for products and services that make it easier to be in control of your brain health

With our app, you'll have the tools and resources you need to take control of your brain health and reduce your risk of developing Alzheimer's disease. Download now and start taking proactive steps towards a healthier you!

Terms & Conditions: https://www.alzmeter.com/help-center/terms-and-conditions","Health & Fitness,Lifestyle",12+,EN,86947840,2023-08-03T07:00:00Z,2024-02-26T20:17:28Z,"New badges added:
-SLEDSS Streaks
-Lesson badges

Fixed app crashes on the splash screen and the app needed to be deleted and reinstalled.
Updates to slash screen.
Minor bug fixes.

v. 2.3",13,2.3,0,USD,Fortified Health Inc,https://apps.apple.com/us/developer/fortified-health-inc/id1676890949?uo=4,5,2
1464476379,com.serenityapp.engage,Serenity Connected,https://apps.apple.com/us/app/serenity-connected/id1464476379?uo=4,"Serenity Connect is a secure group messaging application that brings everyone providing care to an older adult together on a single platform to communicate and collaborate, thereby improving quality of care and quality of life.","Productivity,Business",4+,EN,39996416,2019-05-28T07:52:56Z,2025-03-26T18:34:46Z,"- Improved media sharing - we now support up to 15 photos and videos in a single message
- Added image cropping when setting user avatar
- We're now using native system UI for easier photo and video selection",13.4,22.30.1,0,USD,"Serenity App, Inc.",https://apps.apple.com/us/developer/serenity-app-inc/id1464476378?uo=4,4.125,8
1438711626,com.tellmewow.senior.attention,Train your brain - Attention,https://apps.apple.com/us/app/train-your-brain-attention/id1438711626?uo=4,"We present this game collection to stimulate attention and to train concentration. Fun games to stimulate your brain in a playful way. This game is suitable for the whole family, from the youngest to the elderly and senior players.

TYPES OF GAMES

- Puzzles 
- Labyrinths
- Word Search
- Association of colors and words
- Find the differences
- Find objects
- Find the intruder

In addition to attention, these games help to stimulate other areas such as visual association, fine motor skills, visual memory or orientation.

APP FEATURES

Daily attention training
Available in 5 languages
Simple and intuitive interface
Different levels for all ages
Constant updates with new games

GAMES TO BOOST ATTENTION & FOCUS

Attention is one of the essential cognitive functions in our day to day life as the development of attention capacity helps to keep the mind healthy.

Attention refers to the ability to concentrate on a specific stimulus. It is a cognitive process that is in constant interaction with other domains such as memory.

This collection of puzzles is developed in collaboration with doctors and experts in neuropsychology. You will find games aimed at working the different types of attention:

Selective or focalized attention: capacity or ability to attend to a stimulus ignoring the rest of irrelevant stimuli.

Divided or changing attention: ability to change the focus of attention from one task to another.
Sustained attention: ability to maintain concentration in a task for a certain time.

ABOUT TELLMEWOW

Tellmewow is a mobile game development company specialized in easy adaptation and basic usability which makes our games ideal for the elderly or young people who simply want to play an occasional game without major complications.

If you have any suggestions for improvement or want to stay tuned about upcoming games, follow us on our social networks.

@tellmewow","Games,Puzzle,Health & Fitness,Family",4+,EN,149735424,2018-11-20T22:41:13Z,2024-03-07T19:02:13Z,"We have fixed bugs, optimized performance and improved the user experience. 
We hope you enjoy it!",14,2.6.8,0,USD,Tellmewow,https://apps.apple.com/us/developer/tellmewow/id1373142956?uo=4,4.2,200
